Topology,Number of Nodes,Algorithm,Latency (ms),Throughput (Mbps),Routing Overhead (packets),Network Utilization (%),Execution Time (s),Weights
ring,100,Distance Vector,1305.6179659999998,0.7999951471550407,200,1044.4943728,0.2035670280456543,real
ring,100,Link State,1305.6179659999998,0.7999951471550407,200,1044.4943728,0.02131199836730957,real
ring,100,Path Vector,13188.06026262624,0.000606605619950155,20000,79.2,0.21119308471679688,real
ring,110,Distance Vector,1450.8018214876033,0.799995628773395,220,1276.7056029090909,0.27367401123046875,real
ring,110,Link State,1450.8018214876033,0.799995628773395,220,1276.7056029090909,0.02768707275390625,real
ring,110,Path Vector,14641.119299416114,0.0005464033264214268,24200,87.2,0.28491711616516113,real
ring,120,Distance Vector,1635.6675166666666,0.799996119849665,240,1570.240816,0.3627798557281494,real
ring,120,Link State,1635.6675166666666,0.799996119849665,240,1570.240816,0.03515028953552246,real
ring,120,Path Vector,16494.126218487454,0.0004850187935102568,28800,95.19999999999999,0.3707749843597412,real
ring,130,Distance Vector,1713.8764591715974,0.7999962945171678,260,1782.4315175384615,0.4508240222930908,real
ring,130,Link State,1713.8764591715974,0.7999962945171678,260,1782.4315175384615,0.04296398162841797,real
ring,130,Path Vector,17271.623231961854,0.00046318535540813697,33800,103.2,0.454254150390625,real
ring,140,Distance Vector,1698.7576857142851,0.7999962594688748,280,1902.608608,0.5516808032989502,real
ring,140,Link State,1698.7576857142851,0.7999962594688748,280,1902.608608,0.05147409439086914,real
ring,140,Path Vector,17109.78964028772,0.0004675663911057995,39200,111.20000000000002,0.5813360214233398,real
ring,150,Distance Vector,1909.7759235555543,0.7999966711765469,300,2291.7311082666665,0.673759937286377,real
ring,150,Link State,1909.7759235555543,0.7999966711765469,300,2291.7311082666665,0.060842037200927734,real
ring,150,Path Vector,19225.932116331234,0.00041610293136165046,45000,119.19999999999999,0.712615966796875,real
ring,160,Distance Vector,2236.1916164062513,0.7999971558888943,320,2862.325269,0.8249859809875488,real
ring,160,Link State,2236.1916164062513,0.7999971558888943,320,2862.325269,0.07333612442016602,real
ring,160,Path Vector,22502.557146226423,0.0003555138870175252,51200,127.2,0.8455328941345215,real
ring,170,Distance Vector,2191.9326574394463,0.7999970973880679,340,2981.028414117647,1.0048208236694336,real
ring,170,Link State,2191.9326574394463,0.7999970973880679,340,2981.028414117647,0.0887751579284668,real
ring,170,Path Vector,22049.026731639613,0.00036282648986048286,57800,135.20000000000002,1.0289630889892578,real
ring,180,Distance Vector,2452.617442592593,0.7999974050482915,360,3531.7691173333333,1.1768467426300049,real
ring,180,Link State,2452.617442592593,0.7999974050482915,360,3531.7691173333333,0.10121703147888184,real
ring,180,Path Vector,24663.192160148734,0.000324368962400956,64800,143.2,1.1948480606079102,real
ring,190,Distance Vector,2451.2746149584486,0.7999974028633374,380,3725.937414736842,1.3563621044158936,real
ring,190,Link State,2451.2746149584486,0.7999974028633374,380,3725.937414736842,0.11598396301269531,real
ring,190,Path Vector,24642.44321915877,0.00032464208023064666,72200,151.2,1.41908597946167,real
ring,200,Distance Vector,2649.5644929999976,0.7999975965933466,400,4239.3031888,1.5988831520080566,real
ring,200,Link State,2649.5644929999976,0.7999975965933466,400,4239.3031888,0.1384880542755127,real
ring,200,Path Vector,26628.78887437195,0.00030042582874029324,80000,159.20000000000002,1.6639931201934814,real
grid,10,Distance Vector,69.02246913580247,0.799917587665048,24,3.7272133333333333,0.00047087669372558594,real
grid,10,Link State,69.02246913580247,0.799917587665048,24,3.7272133333333333,0.0003428459167480469,real
grid,10,Path Vector,776.5027777777776,0.010301541868971538,216,4.8,0.005448341369628906,real
grid,20,Distance Vector,96.61234375000001,0.7999379009552583,48,8.244253333333333,0.0014729499816894531,real
grid,20,Link State,96.61234375000001,0.7999379009552583,48,8.244253333333333,0.000347137451171875,real
grid,20,Path Vector,1030.5316666666663,0.007762380592754792,768,8.0,0.0015108585357666016,real
grid,30,Distance Vector,149.32416,0.7999588567314246,80,18.66552,0.006082057952880859,real
grid,30,Link State,149.32416,0.7999588567314246,80,18.66552,0.0010488033294677734,real
grid,30,Path Vector,1555.4600000000003,0.005142908571942863,2000,12.0,0.006251096725463867,real
grid,40,Distance Vector,137.2337962962963,0.7999546622642287,120,23.714,0.019115924835205078,real
grid,40,Link State,137.2337962962963,0.7999546622642287,120,23.714,0.0024480819702148438,real
grid,40,Path Vector,1411.5476190476181,0.005667216971425758,4320,16.8,0.020289897918701172,real
grid,50,Distance Vector,165.27146189087875,0.7999620679189248,168,37.792074285714286,0.04885292053222656,real
grid,50,Link State,165.27146189087875,0.7999620679189248,168,37.792074285714286,0.004703998565673828,real
grid,50,Path Vector,1687.1461734693912,0.00474151013408584,8232,22.400000000000002,0.04901599884033203,real
grid,60,Distance Vector,202.8819825072886,0.7999690995448724,168,46.39234666666667,0.04739999771118164,real
grid,60,Link State,202.8819825072886,0.7999690995448724,168,46.39234666666667,0.004369020462036133,real
grid,60,Path Vector,2071.086904761908,0.0038625568908072353,8232,22.400000000000002,0.049224853515625,real
grid,70,Distance Vector,203.9284521484376,0.7999691080049945,224,59.66363857142857,0.10844802856445312,real
grid,70,Link State,203.9284521484376,0.7999691080049945,224,59.66363857142857,0.008893251419067383,real
grid,70,Path Vector,2071.654117063487,0.0038614993758655375,14336,28.799999999999997,0.10548901557922363,real
grid,80,Distance Vector,187.83540039062493,0.7999664614025331,224,54.95527142857143,0.10736417770385742,real
grid,80,Link State,187.83540039062493,0.7999664614025331,224,54.95527142857143,0.009191274642944336,real
grid,80,Path Vector,1908.1691468253948,0.0041923246832359165,14336,28.799999999999997,0.11029386520385742,real
grid,90,Distance Vector,232.30020423715897,0.7999727904988914,288,84.67342444444445,0.22577714920043945,real
grid,90,Link State,232.30020423715897,0.7999727904988914,288,84.67342444444445,0.016655921936035156,real
grid,90,Path Vector,2352.039567901237,0.0034011876390868754,23328,36.0,0.27423095703125,real
grid,100,Distance Vector,273.81987000000004,0.799976861369696,360,121.69772,0.4268531799316406,real
grid,100,Link State,273.81987000000004,0.799976861369696,360,121.69772,0.02911090850830078,real
grid,100,Path Vector,2765.857272727273,0.002892328788104381,36000,44.0,0.4304358959197998,real
grid,110,Distance Vector,289.923834,0.7999781465813491,360,128.85503733333334,0.41698217391967773,real
grid,110,Link State,289.923834,0.7999781465813491,360,128.85503733333334,0.028807878494262695,real
grid,110,Path Vector,2928.5235757575774,0.0027316773312108435,36000,44.0,0.42395806312561035,real
grid,120,Distance Vector,254.062852,0.7999750620665634,360,112.91682311111111,0.4312129020690918,real
grid,120,Link State,254.062852,0.7999750620665634,360,112.91682311111111,0.02956700325012207,real
grid,120,Path Vector,2566.291434343436,0.003117241679416784,36000,44.0,0.43887782096862793,real
grid,130,Distance Vector,303.82566491359887,0.7999791099224554,440,161.756784,0.7718431949615479,real
grid,130,Link State,303.82566491359887,0.7999791099224554,440,161.756784,0.04973912239074707,real
grid,130,Path Vector,3063.5754545454456,0.0026112596924470037,53240,52.800000000000004,0.7694871425628662,real
grid,140,Distance Vector,267.0315647838262,0.799976231578204,440,142.1676050909091,0.7618138790130615,real
grid,140,Link State,267.0315647838262,0.799976231578204,440,142.1676050909091,0.04806995391845703,real
grid,140,Path Vector,2692.568278236915,0.0029710527233204496,53240,52.800000000000004,0.7561259269714355,real
grid,150,Distance Vector,294.31120756172857,0.7999784059055791,528,184.9344606060606,1.3212978839874268,real
grid,150,Link State,294.31120756172857,0.7999784059055791,528,184.9344606060606,0.07448220252990723,real
grid,150,Path Vector,2963.693278943283,0.002699261801446659,76032,62.4,1.2927680015563965,real
grid,160,Distance Vector,299.2546161265432,0.7999787626105006,528,188.04071878787877,1.3074662685394287,real
grid,160,Link State,299.2546161265432,0.7999787626105006,528,188.04071878787877,0.07464909553527832,real
grid,160,Path Vector,3013.473057498041,0.0026546736849696103,76032,62.4,1.3423130512237549,real
grid,170,Distance Vector,313.4497909737054,0.7999797033880648,624,229.54973025641024,2.0911600589752197,real
